timestamp,Impressions,Engagements,ProfileVisits,Follows,Replies,Likes,Retweets,Bookmark,Share,MediaViews,VideoViews
2026-02-19T14:00:00Z,1265,80,4,0,1,3,0,5,0,26,0
2026-02-19T15:00:00Z,410,35,2,0,0,1,0,1,0,15,0
2026-02-19T16:00:00Z,138,11,1,0,0,0,0,0,0,5,0
2026-02-19T17:00:00Z,75,12,0,0,0,0,0,0,0,8,0
2026-02-19T18:00:00Z,77,1,0,0,0,0,0,0,0,1,0
2026-02-19T19:00:00Z,45,2,0,0,0,0,0,0,0,2,0
2026-02-19T20:00:00Z,39,3,0,0,0,0,0,0,0,2,0
2026-02-19T21:00:00Z,39,4,0,0,0,0,0,0,0,4,0
2026-02-19T22:00:00Z,27,1,0,0,0,0,0,0,0,0,0
2026-02-19T23:00:00Z,29,1,0,0,0,0,0,0,0,1,0
2026-02-20T00:00:00Z,24,2,0,0,0,0,0,0,0,1,0
2026-02-20T01:00:00Z,20,1,0,0,0,0,0,0,0,1,0
2026-02-20T02:00:00Z,17,1,0,0,0,0,0,0,0,1,0
2026-02-20T03:00:00Z,33,0,0,0,0,0,0,0,0,0,0
2026-02-20T04:00:00Z,10,1,0,0,0,0,0,0,0,0,0
2026-02-20T05:00:00Z,13,1,0,0,0,0,0,0,0,1,0
2026-02-20T06:00:00Z,10,3,0,0,0,0,0,0,0,1,0
2026-02-20T07:00:00Z,6,4,0,0,0,0,0,0,0,3,0
2026-02-20T08:00:00Z,9,0,0,0,0,0,0,0,0,0,0
2026-02-20T09:00:00Z,11,1,0,0,0,0,0,0,0,0,0
2026-02-20T10:00:00Z,6,3,0,0,0,0,0,0,0,1,0
2026-02-20T11:00:00Z,4,0,0,0,0,0,0,0,0,0,0
2026-02-20T12:00:00Z,7,0,0,0,0,0,0,0,0,0,0
2026-02-20T13:00:00Z,5,1,1,0,0,0,0,0,0,0,0
2026-02-20T14:00:00Z,3,0,0,0,0,0,0,0,0,0,0
2026-02-20T15:00:00Z,5,0,0,0,0,0,0,0,0,0,0
2026-02-20T16:00:00Z,8,1,0,0,0,0,0,0,0,0,0
2026-02-20T17:00:00Z,10,0,0,0,0,0,0,0,0,0,0
2026-02-20T18:00:00Z,8,0,0,0,0,0,0,0,0,0,0
2026-02-20T19:00:00Z,2,0,0,0,0,0,0,0,0,0,0
2026-02-20T20:00:00Z,2,0,0,0,0,0,0,0,0,0,0
2026-02-20T21:00:00Z,1,0,0,0,0,0,0,0,0,0,0
2026-02-20T23:00:00Z,1,0,0,0,0,0,0,0,0,0,0
